INFO 2026-01-29 13:23:21,686 simulation Simulation: gross=11.84000000, fees=448.45726000, slippage=263.79804000, latency=0.87926760, net=-701.29456760
INFO 2026-01-29 13:23:21,694 views Simulated event arb_1769692885311_25: profit=-701.2945676000000000000000, profitable=False
INFO 2026-01-29 13:23:22,451 simulation Simulation: gross=0.30000000, fees=14.94219900, slippage=8.78952000, latency=0.02929690, net=-23.46101590
INFO 2026-01-29 13:23:22,456 views Simulated event arb_1769692882078_24: profit=-23.4610159000000000000000, profitable=False
INFO 2026-01-29 13:23:23,855 simulation Simulation: gross=10.61000000, fees=448.46033500, slippage=263.79988500, latency=0.87927990, net=-702.52949990
INFO 2026-01-29 13:23:23,862 views Simulated event arb_1769692865919_23: profit=-702.5294999000000000000000, profitable=False
INFO 2026-01-29 13:23:25,760 simulation Simulation: gross=0.45000000, fees=14.93892300, slippage=8.78761500, latency=0.02928980, net=-23.30582780
INFO 2026-01-29 13:23:25,767 views Simulated event arb_1769692835810_22: profit=-23.3058278000000000000000, profitable=False
INFO 2026-01-29 13:23:26,360 simulation Simulation: gross=0.31000000, fees=14.93857300, slippage=8.78740500, latency=0.02928980, net=-23.44526780
INFO 2026-01-29 13:23:26,368 views Simulated event arb_1769692834473_21: profit=-23.4452678000000000000000, profitable=False
INFO 2026-01-29 13:23:27,604 simulation Simulation: gross=0.48000000, fees=14.93899800, slippage=8.78766000, latency=0.02928980, net=-23.27594780
INFO 2026-01-29 13:23:27,613 views Simulated event arb_1769692813382_20: profit=-23.2759478000000000000000, profitable=False
INFO 2026-01-29 13:23:28,195 views Ingested arbitrage event: arb_1769693008166_29, spread=0.018008%
INFO 2026-01-29 13:23:31,833 views Ingested arbitrage event: arb_1769693011810_30, spread=0.013017%
INFO 2026-01-29 13:23:32,295 simulation Simulation: gross=15.84000000, fees=448.63254000, slippage=263.90196000, latency=0.87959400, net=-697.57409400
INFO 2026-01-29 13:23:32,303 views Simulated event arb_1769693008166_29: profit=-697.5740940000000000000000, profitable=False
INFO 2026-01-29 13:23:34,731 simulation Simulation: gross=11.45000000, fees=448.62156500, slippage=263.89537500, latency=0.87959400, net=-701.94653400
INFO 2026-01-29 13:23:34,738 views Simulated event arb_1769693011810_30: profit=-701.9465340000000000000000, profitable=False
INFO 2026-01-29 13:23:56,033 views Ingested arbitrage event: arb_1769693036009_31, spread=0.014827%
INFO 2026-01-29 13:24:07,502 views Ingested arbitrage event: arb_1769693047477_32, spread=0.012894%
INFO 2026-01-29 13:24:16,157 views Ingested arbitrage event: arb_1769693056137_33, spread=0.010239%
INFO 2026-01-29 13:24:16,482 views Ingested arbitrage event: arb_1769693056461_34, spread=0.027305%
INFO 2026-01-29 13:24:17,109 views Ingested arbitrage event: arb_1769693057087_35, spread=0.012836%
INFO 2026-01-29 13:24:43,718 views Ingested arbitrage event: arb_1769693083695_36, spread=0.012278%
INFO 2026-01-29 13:24:44,557 views Ingested arbitrage event: arb_1769693084525_37, spread=0.012278%
INFO 2026-01-29 13:24:46,191 views Ingested arbitrage event: arb_1769693086166_38, spread=0.012969%
INFO 2026-01-29 13:24:49,826 views Ingested arbitrage event: arb_1769693089806_39, spread=0.017850%
INFO 2026-01-29 13:24:54,571 views Ingested arbitrage event: arb_1769693094548_40, spread=0.017850%
INFO 2026-01-29 13:25:04,129 views Ingested arbitrage event: arb_1769693104110_41, spread=0.014814%
INFO 2026-01-29 13:25:04,558 views Ingested arbitrage event: arb_1769693104533_42, spread=0.015699%
INFO 2026-01-29 13:25:04,685 views Ingested arbitrage event: arb_1769693104662_43, spread=0.014814%
INFO 2026-01-29 13:25:04,712 views Ingested arbitrage event: arb_1769693104689_44, spread=0.013651%
INFO 2026-01-29 13:25:07,550 views Ingested arbitrage event: arb_1769693107526_45, spread=0.018429%
INFO 2026-01-29 13:25:14,721 views Ingested arbitrage event: arb_1769693114678_46, spread=0.020476%
INFO 2026-01-29 13:25:24,176 views Ingested arbitrage event: arb_1769693124151_47, spread=0.010578%
INFO 2026-01-29 13:25:24,705 views Ingested arbitrage event: arb_1769693124682_48, spread=0.010578%
INFO 2026-01-29 13:25:27,039 views Ingested arbitrage event: arb_1769693127016_49, spread=0.020814%
INFO 2026-01-29 13:25:29,173 views Ingested arbitrage event: arb_1769693129148_50, spread=0.025250%
INFO 2026-01-29 13:25:34,718 views Ingested arbitrage event: arb_1769693134694_51, spread=0.012282%
INFO 2026-01-29 13:25:43,774 views Ingested arbitrage event: arb_1769693143753_52, spread=0.012153%
INFO 2026-01-29 13:25:44,801 views Ingested arbitrage event: arb_1769693144780_53, spread=0.013859%
INFO 2026-01-29 13:25:48,638 views Ingested arbitrage event: arb_1769693148616_54, spread=0.016611%
INFO 2026-01-29 13:25:50,569 views Ingested arbitrage event: arb_1769693150548_55, spread=0.019106%
INFO 2026-01-29 13:25:54,814 views Ingested arbitrage event: arb_1769693154789_56, spread=0.013859%
INFO 2026-01-29 13:26:01,159 views Ingested arbitrage event: arb_1769693161137_57, spread=0.014329%
INFO 2026-01-29 13:26:02,890 views Ingested arbitrage event: arb_1769693162867_58, spread=0.016718%
INFO 2026-01-29 13:26:04,826 views Ingested arbitrage event: arb_1769693164801_59, spread=0.017839%
INFO 2026-01-29 13:26:04,853 views Ingested arbitrage event: arb_1769693164830_60, spread=0.016718%
